marketBeat;assetId;buyQuote;sellQuote;reportedDate;pollTime;pollDate
3;ORCL;76.98;76.98;2022-04-25 17:04:30;1650951475;2022-04-26 02:37:55
3;PEP;173.74;173.74;2022-04-25 17:00:04;1650951475;2022-04-26 02:37:55
3;PFE;48.95;48.95;2022-04-25 17:02:24;1650951475;2022-04-26 02:37:55
3;PM;102.53;102.53;2022-04-25 17:00:02;1650951475;2022-04-26 02:37:55
3;PG;162.55;162.55;2022-04-25 17:02:28;1650951475;2022-04-26 02:37:55
3;QCOM;136.56;136.56;2022-04-25 17:00:04;1650951475;2022-04-26 02:37:55
3;RTX;99.61;99.61;2022-04-25 17:00:01;1650951475;2022-04-26 02:37:55
3;SLB;38.69;38.69;2022-04-25 17:00:01;1650951475;2022-04-26 02:37:55
3;SPG;126.29;126.29;2022-04-25 17:00:01;1650951475;2022-04-26 02:37:55
3;SO;74.97;74.97;2022-04-25 17:03:26;1650951475;2022-04-26 02:37:55
3;SBUX;77.98;77.98;2022-04-25 17:00:04;1650951475;2022-04-26 02:37:55
3;TGT;241.66;241.66;2022-04-25 17:03:06;1650951475;2022-04-26 02:37:55
3;TXN;173.91;173.91;2022-04-25 17:00:04;1650951475;2022-04-26 02:37:55
3;UNP;236.42;236.42;2022-04-25 17:00:01;1650951475;2022-04-26 02:37:55
3;UNH;524.27;524.27;2022-04-25 17:00:01;1650951475;2022-04-26 02:37:55
3;UPS;189.64;189.64;2022-04-25 17:02:19;1650951475;2022-04-26 02:37:55
3;USB;50.84;50.84;2022-04-25 17:00:02;1650951475;2022-04-26 02:37:55
3;VZ;50.28;50.28;2022-04-25 17:00:02;1650951475;2022-04-26 02:37:55
3;V;209.95;209.95;2022-04-25 17:00:02;1650951475;2022-04-26 02:37:55
3;WBA;45.39;45.39;2022-04-25 17:00:04;1650951475;2022-04-26 02:37:55
3;WMT;156.94;156.94;2022-04-25 17:00:01;1650951475;2022-04-26 02:37:55
3;WFC;45.83;45.83;2022-04-25 17:02:14;1650951475;2022-04-26 02:37:55
3;WMB;33.9;33.9;2022-04-25 17:00:01;1650951475;2022-04-26 02:37:55
