marketBeat;assetId;buyQuote;sellQuote;reportedDate;pollTime;pollDate
4;ORCL;66.495;66.495;2022-09-22 11:07:20;1663855641;2022-09-22 11:07:21
4;PEP;168.85;168.85;2022-09-22 11:07:21;1663855641;2022-09-22 11:07:21
4;PFE;44.24;44.24;2022-09-22 11:07:20;1663855641;2022-09-22 11:07:21
4;PM;95.62;95.62;2022-09-22 11:07:19;1663855641;2022-09-22 11:07:21
4;PG;136.11;136.11;2022-09-22 11:07:19;1663855641;2022-09-22 11:07:21
4;QCOM;123.27;123.27;2022-09-22 11:07:16;1663855641;2022-09-22 11:07:21
4;RTX;83.53;83.53;2022-09-22 11:07:20;1663855641;2022-09-22 11:07:21
4;SLB;37.965;37.965;2022-09-22 11:07:20;1663855641;2022-09-22 11:07:21
4;SPG;93.66;93.66;2022-09-22 11:07:20;1663855641;2022-09-22 11:07:21
4;SO;75.84;75.84;2022-09-22 11:07:20;1663855641;2022-09-22 11:07:21
4;SBUX;85.61;85.61;2022-09-22 11:07:19;1663855641;2022-09-22 11:07:21
4;TGT;155.3;155.3;2022-09-22 11:07:11;1663855641;2022-09-22 11:07:21
4;TXN;162.6146;162.6146;2022-09-22 11:07:20;1663855641;2022-09-22 11:07:21
4;UNP;210.97;210.97;2022-09-22 11:07:12;1663855641;2022-09-22 11:07:21
4;UNH;512.1;512.1;2022-09-22 11:07:20;1663855641;2022-09-22 11:07:21
4;UPS;169.81;169.81;2022-09-22 11:07:19;1663855641;2022-09-22 11:07:21
4;USB;43.45;43.45;2022-09-22 11:07:19;1663855641;2022-09-22 11:07:21
4;VZ;39.4301;39.4301;2022-09-22 11:07:21;1663855641;2022-09-22 11:07:21
4;V;185.535;185.535;2022-09-22 11:07:15;1663855641;2022-09-22 11:07:21
4;WBA;33.015;33.015;2022-09-22 11:07:19;1663855641;2022-09-22 11:07:21
4;WMT;133.81;133.81;2022-09-22 11:07:15;1663855641;2022-09-22 11:07:21
4;WFC;41.79;41.79;2022-09-22 11:07:19;1663855641;2022-09-22 11:07:21
4;WMB;31.265;31.265;2022-09-22 11:07:19;1663855641;2022-09-22 11:07:21
